Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Eurasian blackcap,8286,NA,NA,NA,NA,162,168,330,165
Eurasian blackcap,8287,NA,NA,NA,NA,160,160,320,160
Eurasian blackcap,8288,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8289,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8290,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8291,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8292,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,8293,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8294,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8295,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8296,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8297,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8298,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,8299,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,8300,NA,NA,NA,NA,170,170,340,170
Eurasian blackcap,8301,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8302,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8303,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,8305,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8317,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8320,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8321,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8512,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8513,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8516,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8517,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8518,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8519,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8520,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8521,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8522,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8523,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8524,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8525,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8526,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8527,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8528,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8529,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7906,NA,NA,NA,NA,168,174,342,171
Eurasian blackcap,7907,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7910,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,7927,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,7928,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7929,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7930,NA,NA,NA,NA,162,168,330,165
Eurasian blackcap,7931,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7932,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7933,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,7934,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7935,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7936,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7937,NA,NA,NA,NA,162,166,328,164
Eurasian blackcap,7938,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7939,NA,NA,NA,NA,158,168,326,163
Eurasian blackcap,7940,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7941,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7942,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7943,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7944,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7945,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7946,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,7947,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7948,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7950,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7975,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7976,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7977,NA,NA,NA,NA,158,166,324,162
Eurasian blackcap,7978,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7979,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7980,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,7981,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7982,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7983,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7984,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7985,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,7986,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7987,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,7988,NA,NA,NA,NA,162,166,328,164
Eurasian blackcap,7989,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7990,NA,NA,NA,NA,166,166,332,166
Eurasian blackcap,7991,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,7992,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7993,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7994,NA,NA,NA,NA,160,168,328,164
Eurasian blackcap,7995,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,7996,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7998,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,7999,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8000,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,8001,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8002,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8003,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8004,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8005,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,8006,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8009,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8013,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8015,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8016,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8017,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,8019,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8020,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8021,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8023,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8024,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8030,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8032,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8034,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,8036,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8038,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,8039,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8040,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8042,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8043,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8044,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8045,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8046,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8050,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8055,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8057,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8058,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8059,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8061,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8062,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8063,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8065,NA,NA,NA,NA,160,166,326,163
Eurasian blackcap,8066,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8067,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8068,NA,NA,NA,NA,168,172,340,170
Eurasian blackcap,8071,NA,NA,NA,NA,166,172,338,169
Eurasian blackcap,8074,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8075,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8076,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8084,NA,NA,NA,NA,162,164,326,163
Eurasian blackcap,8085,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8086,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8087,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8088,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8089,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8090,NA,NA,NA,NA,162,164,326,163
Eurasian blackcap,8091,NA,NA,NA,NA,160,168,328,164
Eurasian blackcap,8092,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8094,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8095,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8097,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8232,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,8253,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8261,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8262,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8267,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,8270,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8276,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,8465,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8466,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8467,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,8468,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,8469,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,BC02,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,9027,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9029,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9030,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9033,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,9034,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,9035,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,9038,NA,NA,NA,NA,162,164,326,163
Eurasian blackcap,9041,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,9042,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,9043,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9047,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,9048,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,9052,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,9053,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,9055,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9056,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9057,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,9062,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9063,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9065,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9066,NA,NA,NA,NA,162,166,328,164
Eurasian blackcap,9068,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,9070,NA,NA,NA,NA,162,164,326,163
Eurasian blackcap,9073,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9074,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,9078,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,9082,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9083,NA,NA,NA,NA,162,170,332,166
Eurasian blackcap,9088,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9089,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9090,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,9092,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,9099,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,9102,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9103,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,9105,NA,NA,NA,NA,166,166,332,166
Eurasian blackcap,9106,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9108,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,9112,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9113,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,9114,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9118,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,9119,NA,NA,NA,NA,168,168,336,168
